"","municode","state","incumbent","vote_margin_pct","name","votes","party","cand_code","candidate_2000","win_2000"
"8865",84913,"RS",0,-19.4405594405594,"NELSO ANTONIO REGINATO","576","PDT","84913-nelso antonio reginato",0,0
"8866",84913,"RS",1,19.4405594405594,"HELIO JOSE ORO","854","PL","84913-helio jose oro",0,0
"8867",84921,"RS",0,-3.22138450993831,"HARRY SCHUNKE","2118","PMDB","84921-harry schunke",1,1
"8868",84921,"RS",1,3.22138450993831,"RICARDO FRANCIOSI","2259","PDT","84921-ricardo franciosi",1,0
"8869",84930,"RS",0,-8.61141011840689,"EGIDIO BINDA","849","PDT","84930-egidio binda",0,0
"8870",84930,"RS",1,8.61141011840689,"ALBERTO BASSANI","1009","PMDB","84930-alberto bassani",1,1
"8871",84948,"RS",0,-4.33172898926324,"ROGERIO JOSE FAEDO","1292","PDT","84948-rogerio jose faedo",0,0
"8872",84948,"RS",1,4.33172898926324,"ROGERIO ANTONIO COSER","1409","PMDB","84948-rogerio antonio coser",0,0
"8873",84956,"RS",0,-15.7894736842105,"CLAUDIO FIOREZE","848","PT","84956-claudio fioreze",0,0
"8874",84956,"RS",1,15.7894736842105,"JAIRO NICOLOSO","1166","PDT","84956-jairo nicoloso",1,1
"8875",84964,"RS",0,-8.68814729574223,"NELCI CARLOS GALLIARI","1587","PPB","84964-nelci carlos galliari",0,0
"8876",84964,"RS",1,8.68814729574223,"LUIZ JOAO BORTONCELLO","1889","PMDB","84964-luiz joao bortoncello",1,0
"8877",84972,"RS",0,-18.8414634146341,"DARCILA TERESINHA CERETTA DE BONA","1331","PPB","84972-darcila teresinha ceretta de bona",0,0
"8878",84972,"RS",1,18.8414634146341,"EDUARDO LUIZ ZAGO","1949","PMDB","84972-eduardo luiz zago",0,0
"8879",84980,"RS",0,-2.09324452901998,"ENIO JOSE PAGANOTTO","3087","PMDB","84980-enio jose paganotto",1,1
"8880",84980,"RS",1,2.09324452901998,"LUIZINHO MIGUEL BALEN","3219","PPB","84980-luizinho miguel balen",0,0
"8881",84999,"RS",0,-22.0153340635268,"PROTAZIO DUARTE GUAZZELLI","1424","PMDB","84999-protazio duarte guazzelli",0,0
"8882",84999,"RS",1,22.0153340635268,"DARCI ZANOTTO","2228","PPB","84999-darci zanotto",1,1
"8883",85006,"RS",0,-15.8432708688245,"LUIZ DA SILVA ROSA","1729","PPB","85006-luiz da silva rosa",0,0
"8884",85006,"RS",1,15.8432708688245,"WILMAR GOBBI","2380","PDT","85006-wilmar gobbi",1,1
"8885",85014,"RS",0,-16.3989769820972,"MILTON CLEVER JAEGER","4086","PPB","85014-milton clever jaeger",0,0
"8886",85014,"RS",1,16.3989769820972,"LAURO REINOLDO REETZ","5689","PFL","85014-lauro reinoldo reetz",1,1
"8887",85022,"RS",0,-22.6337448559671,"FLORES EDUARDO FERNANDO SCHUBERT","1034","PPB","85022-flores eduardo fernando schubert",0,0
"8888",85022,"RS",1,22.6337448559671,"JAIME GON","1639","PDT","85022-jaime gon",0,0
"8889",85030,"RS",0,-9.35374149659864,"ORLANDO JOSE KOLLER","2132","PTB","85030-orlando jose koller",0,0
"8890",85030,"RS",1,9.35374149659864,"CLAUDIO JOSE SPEROTTO","2572","PPB","85030-claudio jose sperotto",0,0
"8891",85049,"RS",0,-7.93005286701911,"BENNO BERWALLDT","1132","PMDB","85049-benno berwalldt",0,0
"8892",85049,"RS",1,7.93005286701911,"DALVIM JOSE ZANINI","1327","PPB","85049-dalvim jose zanini",0,0
"8893",85057,"RS",0,-0.136100714528751,"LEONEL EGIDIO COLOSSI","2935","PMDB","85057-leonel egidio colossi",1,1
"8894",85057,"RS",1,0.136100714528751,"WALTER MULLER","2943","PPB","85057-walter muller",0,0
"8895",85065,"RS",0,-30.9281731715317,"BRUNO ALFREDO KNIEST","1053","PPB","85065-bruno alfredo kniest",0,0
"8896",85065,"RS",1,30.9281731715317,"LAIRTON ERCI PILGER","1996","PMDB","85065-lairton erci pilger",0,0
"8897",85073,"RS",0,-20.4722820236814,"AMIR PERES DOS ANJOS","11821","PFL","85073-amir peres dos anjos",0,0
"8898",85073,"RS",1,20.4722820236814,"JOSE CARLOS DE MOURA JARDIM FILHO","17907","PPB","85073-jose carlos de moura jardim filho",0,0
"8899",85081,"RS",0,NA,NA,NA,NA,"85081-na",0,0
"8900",85081,"RS",1,NA,"GILBERTO ANTONIO CHIARELLO","1581","PPB","85081-gilberto antonio chiarello",0,0
"8901",85090,"RS",0,NA,NA,NA,NA,"85090-na",0,0
"8902",85090,"RS",1,NA,"VILMAR DOMINGOS BASSO","4354","PMDB","85090-vilmar domingos basso",1,1
"8903",85103,"RS",0,-18.0521091811414,"POTIGUARA CASTELO DE QUADROS MEIRELLES","2642","PDT","85103-potiguara castelo de quadros meirelles",0,0
"8904",85103,"RS",1,18.0521091811414,"PAULO AIRTON NUNES DA SILVA","3806","PFL","85103-paulo airton nunes da silva",0,0
"8905",85111,"RS",0,-24.4324928406789,"GEOVANI GARCIA DOS SANTOS","21638","PDT","85111-geovani garcia dos santos",0,0
"8906",85111,"RS",1,24.4324928406789,"STELA BEATRIZ FARIAS LOPES","35630","PT","85111-stela beatriz farias lopes",0,0
"8907",85120,"RS",0,-15.4523618895116,"IVORI ANTONIO GUASSO","1056","PDT","85120-ivori antonio guasso",1,1
"8908",85120,"RS",1,15.4523618895116,"ELMO JOSE COGO","1442","PPB","85120-elmo jose cogo",0,0
"8909",85138,"RS",0,-1.0020974131904,"ERALDO JOSE LEAO MARQUES","2124","PDT","85138-eraldo jose leao marques",1,1
"8910",85138,"RS",1,1.0020974131904,"CARLOS FRANCISCO DAMETTO","2167","PPB","85138-carlos francisco dametto",1,0
"8911",85146,"RS",0,-3.43018563357546,"ERNANI JOSE ALTHAUS","2393","PPB","85146-ernani jose althaus",1,1
"8912",85146,"RS",1,3.43018563357546,"NILO VIEIRA SARMENTO","2563","PDT","85146-nilo vieira sarmento",0,0
"8913",85154,"RS",0,NA,NA,NA,NA,"85154-na",0,0
"8914",85154,"RS",1,NA,"EUCLIDES CARRA","5905","PMDB","85154-euclides carra",1,0
"8915",85162,"RS",0,-7.6992076543579,"AMANDIO FRANCISCO FAGUNDES","3087","PPB","85162-amandio francisco fagundes",0,0
"8916",85162,"RS",1,7.6992076543579,"GENERI MAXIMO LIPERT","3602","PMDB","85162-generi maximo lipert",1,0
"8917",85170,"RS",0,-3.99844720496894,"DIRCEU JOAO DETONI","2473","PT","85170-dirceu joao detoni",0,0
"8918",85170,"RS",1,3.99844720496894,"LUIZ ANGELO POLETTO","2679","PTB","85170-luiz angelo poletto",1,1
"8919",85189,"RS",0,-25.0386398763524,"JOSE LUIS FLACH","970","PFL","85189-jose luis flach",0,0
"8920",85189,"RS",1,25.0386398763524,"CARLOS ALBERTO FINK","1618","PPB","85189-carlos alberto fink",1,1
"8921",85197,"RS",0,-7.89502341282805,"ADAILTON CEZAR CE","4229","PPB","85197-adailton cezar ce",0,0
"8922",85197,"RS",1,7.89502341282805,"PAULO STEINER","4954","PMDB","85197-paulo steiner",0,0
"8923",85200,"RS",0,-0.920132499079867,"JAIME CL""VIS WERNER","1346","PDT","85200-jaime cl""vis werner",0,0
"8924",85200,"RS",1,0.920132499079867,"OSMAR ANTONIO MARQUESE","1371","PMDB","85200-osmar antonio marquese",0,0
"8925",85219,"RS",0,-35.4609929078014,"MOACIR DE SOUZA E SILVA","2002","PMDB","85219-moacir de souza e silva",0,0
"8926",85219,"RS",1,35.4609929078014,"SEDINO VIEIRA","4202","PFL","85219-sedino vieira",0,0
"8927",85227,"RS",0,-8.00696257615318,"VALMOR JOSE DE CARLI","1057","PPB","85227-valmor jose de carli",1,0
"8928",85227,"RS",1,8.00696257615318,"VALDIR BONFANTI","1241","PDT","85227-valdir bonfanti",1,1
"8929",85235,"RS",0,-9.20060331825038,"HUGO CARLOS BISCHOFF","3311","PPB","85235-hugo carlos bischoff",0,0
"8930",85235,"RS",1,9.20060331825038,"ATTILIO PASA","3982","PMDB","85235-attilio pasa",1,0
"8931",85243,"RS",0,-8.7536231884058,"FRANCISCO SANA","787","PDT","85243-francisco sana",0,0
"8932",85243,"RS",1,8.7536231884058,"VALCIR RODIGHIERO","938","PMDB","85243-valcir rodighiero",1,1
"8933",85251,"RS",0,-1.91901408450704,"VITALINO DE SOUZA LIMA NETO","5571","PPB","85251-vitalino de souza lima neto",0,0
"8934",85251,"RS",1,1.91901408450704,"ERMINIO BRAGA LUCENA","5789","PDT","85251-erminio braga lucena",1,0
"8935",85260,"RS",0,-19.1630517989283,"DIRCEU DA VEIGA","1584","PDT","85260-dirceu da veiga",0,0
"8936",85260,"RS",1,19.1630517989283,"OLMIRO BALINA VIEIRA","2335","PPB","85260-olmiro balina vieira",0,0
"8937",85278,"RS",0,-5.14533912462412,"PAULO GAZOLLA","2839","PTB","85278-paulo gazolla",0,0
"8938",85278,"RS",1,5.14533912462412,"JURANDIR JOSE MARQUES","3147","PPB","85278-jurandir jose marques",0,0
"8939",85286,"RS",0,-17.1503957783641,"ALFEU ANTONIO ZILIO","1570","PMDB","85286-alfeu antonio zilio",0,0
"8940",85286,"RS",1,17.1503957783641,"GUIDO COMIN","2220","PPB","85286-guido comin",0,0
"8941",85294,"RS",0,-5.49828178694158,"ORLANDO MIRTON PELLENZ","2200","PTB","85294-orlando mirton pellenz",1,0
"8942",85294,"RS",1,5.49828178694158,"NELSON WILLE","2456","PFL","85294-nelson wille",0,0
"8943",85308,"RS",0,-6.55673341185709,"FLAVIO ALCIONE LEMOS DA SILVA","1190","PPB","85308-flavio alcione lemos da silva",0,0
"8944",85308,"RS",1,6.55673341185709,"JOSE CARDOSO DE VARGAS","1357","PMDB","85308-jose cardoso de vargas",1,1
"8945",85316,"RS",0,-5.178404949572,"LUIZ FERNANDO MAINARDI","27970","PT","85316-luiz fernando mainardi",1,1
"8946",85316,"RS",1,5.178404949572,"CARLOS SA AZAMBUJA","31025","PPB","85316-carlos sa azambuja",1,0
"8947",85324,"RS",0,-19.3675889328063,"EGIDIO JOAO GROHMANN","816","PMDB","85324-egidio joao grohmann",0,0
"8948",85324,"RS",1,19.3675889328063,"CLOVIS LUIZ SCHAEFFER","1208","PFL","85324-clovis luiz schaeffer",1,0
"8949",85332,"RS",0,-8.61354214647628,"JOSE CARLOS TRES","1984","PMDB","85332-jose carlos tres",0,0
"8950",85332,"RS",1,8.61354214647628,"LUIS CARLOS TOMAZELLI","2358","PT","85332-luis carlos tomazelli",1,1
"8951",85340,"RS",0,-5.22803114571746,"SERGIO VALENTIN TRES","852","PDT","85340-sergio valentin tres",0,0
"8952",85340,"RS",1,5.22803114571746,"JOSE GALERA","946","PPB","85340-jose galera",0,0
"8953",85359,"RS",0,-2.20528178600599,"CARLOS DE JESUS BERGAMO","1796","PPB","85359-carlos de jesus bergamo",0,0
"8954",85359,"RS",1,2.20528178600599,"ARMANDO JARASZESKI REOLON","1877","PMDB","85359-armando jaraszeski reolon",1,1
"8955",85367,"RS",0,-4.71063257065949,"ANTONIO MANOEL DA SILVA","2478","PDT","85367-antonio manoel da silva",0,0
"8956",85367,"RS",1,4.71063257065949,"ALBERI BENTO CARDOSO","2723","PPB","85367-alberi bento cardoso",1,0
"8957",85375,"RS",0,-1.7330383480826,"VITOR BINFARE MOTTIN","2665","PPB","85375-vitor binfare mottin",0,0
"8958",85375,"RS",1,1.7330383480826,"CIRINEU LUIZ IPLINSKI","2759","PMDB","85375-cirineu luiz iplinski",0,0
"8959",85383,"RS",0,-16.751269035533,"VALDOMIRO SIPP","492","PSDB","85383-valdomiro sipp",1,0
"8960",85383,"RS",1,16.751269035533,"JOSE LEOMAR WILLRICH","690","PMDB","85383-jose leomar willrich",0,0
"8961",85391,"RS",0,-7.57202837700883,"GERSON SCHMITT DE QUEIROZ","3192","PMDB","85391-gerson schmitt de queiroz",1,0
"8962",85391,"RS",1,7.57202837700883,"RONALD LUIZ STEIN","3715","PDT","85391-ronald luiz stein",1,1
"8963",85405,"RS",0,-1.05509964830012,"JOSE MAXIMINO SPANHOL","844","PMDB","85405-jose maximino spanhol",0,0
"8964",85405,"RS",1,1.05509964830012,"MAURO MIGNONI","862","PPB","85405-mauro mignoni",1,1
"8965",85413,"RS",0,-19.8398413106564,"OLMES PERTILE","10911","PMDB","85413-olmes pertile",0,0
"8966",85413,"RS",1,19.8398413106564,"DARCY POZZA","16312","PPB","85413-darcy pozza",1,1
"8967",85421,"RS",0,-11.7014547754586,"ELORI BUFFE","698","PDT","85421-elori buffe",0,0
"8968",85421,"RS",1,11.7014547754586,"NELSO DALL AGNOL","883","PTB","85421-nelso dall agnol",0,0
"8969",85430,"RS",0,-15.8386620757501,"ALFREDO ROMEU ECKERT","1711","PMDB","85430-alfredo romeu eckert",0,0
"8970",85430,"RS",1,15.8386620757501,"JORGE GILBERTO KLOCKNER","2355","PPB","85430-jorge gilberto klockner",0,0
"8971",85448,"RS",0,-10.1701049583786,"CARLOS LUIZ PINHEIRO DE FREITAS","1241","PMDB","85448-carlos luiz pinheiro de freitas",1,0
"8972",85448,"RS",1,10.1701049583786,"VILMO ZORZO","1522","PDT","85448-vilmo zorzo",0,0
"8973",85456,"RS",0,-6.23498166181864,"AJADIL BARBOSA DE ALMEIDA","3707","PPB","85456-ajadil barbosa de almeida",0,0
"8974",85456,"RS",1,6.23498166181864,"JULIO CESAR PANNEBECKER","4200","PDT","85456-julio cesar pannebecker",0,0
"8975",85464,"RS",0,-33.6393088552916,"PAULO LUIS ARAUJO DA SILVA","1229","PDT","85464-paulo luis araujo da silva",0,0
"8976",85464,"RS",1,33.6393088552916,"EGYDIO ALFREDO SCHLABITZ","2475","PMDB","85464-egydio alfredo schlabitz",1,0
"8977",85472,"RS",0,-39.7124887690925,"SEBASTIAO JURANDI CEZAR","2013","PMDB","85472-sebastiao jurandi cezar",0,0
"8978",85472,"RS",1,39.7124887690925,"PEDRO AELTON WERMANN","4665","PL","85472-pedro aelton wermann",1,1
"8979",85480,"RS",0,-9.03146710257458,"ODALGIRO ANTONIO MUNARETO","2226","PDT","85480-odalgiro antonio munareto",0,0
"8980",85480,"RS",1,9.03146710257458,"MARIO AUGUSTO RIBAS DO NASCIMENTO","2668","PPB","85480-mario augusto ribas do nascimento",1,1
"8981",85499,"RS",0,-7.25474031327288,"ADELAR DIAS NASCIMENTO","2250","PPB","85499-adelar dias nascimento",0,0
"8982",85499,"RS",1,7.25474031327288,"JACIRA DO CARMO DUTRA SCHMITZ","2602","PMDB","85499-jacira do carmo dutra schmitz",0,0
"8983",85502,"RS",0,-11.4321926489227,"JOAO CARLOS FIALHO GOMES","1747","PPB","85502-joao carlos fialho gomes",1,0
"8984",85502,"RS",1,11.4321926489227,"DARCI JOSE LIMA DA ROSA","2198","PTB","85502-darci jose lima da rosa",1,1
"8985",85510,"RS",0,-9.57886044591247,"ROMEU ANTONIO WINK","1095","PMDB","85510-romeu antonio wink",0,0
"8986",85510,"RS",1,9.57886044591247,"ANTONIO JUAREZ DE JESUS MELLO","1327","PDT","85510-antonio juarez de jesus mello",0,0
"8987",85529,"RS",0,-1.23784261715296,"EDGAR SCHAFER","2234","PMDB","85529-edgar schafer",0,0
"8988",85529,"RS",1,1.23784261715296,"CLAUDIO ANTONIO TREVISAN","2290","PPB","85529-claudio antonio trevisan",0,0
"8989",85537,"RS",0,-16.4182131629652,"JOSE CARLOS MENEZES DA SILVEIRA","4121","PPB","85537-jose carlos menezes da silveira",0,0
"8990",85537,"RS",1,16.4182131629652,"ADEMIR GARCIA MENDES","5740","PDT","85537-ademir garcia mendes",1,0
"8991",85545,"RS",0,-10.3103629668595,"VALDIR PEDRO ZONIN","1705","PMDB","85545-valdir pedro zonin",0,0
"8992",85545,"RS",1,10.3103629668595,"JOS  LVARO JOST","2097","PPB","85545-jos  lvaro jost",0,0
"8993",85553,"RS",0,-8.26692270763322,"NELI LUCIA CORADINI ABASCAL","9554","PPB","85553-neli lucia coradini abascal",0,0
"8994",85553,"RS",1,8.26692270763322,"JOSE ERLI PEREIRA VARGAS","11276","PMDB","85553-jose erli pereira vargas",0,0
"8995",85561,"RS",0,-4.83576642335766,"IBANOR ANTONIO LIMBERGER","1043","PMDB","85561-ibanor antonio limberger",0,0
"8996",85561,"RS",1,4.83576642335766,"JUAREZ JOSE FACHINELLO","1149","PPB","85561-juarez jose fachinello",0,0
"8997",85570,"RS",0,-20.4859028194361,"DAGOBERTO FLORES BETEGA","2651","PDT","85570-dagoberto flores betega",0,0
"8998",85570,"RS",1,20.4859028194361,"RENE MENDONCA FERNANDES","4017","PPB","85570-rene mendonca fernandes",1,1
"8999",85588,"RS",0,NA,NA,NA,NA,"85588-na",0,0
"9000",85588,"RS",1,NA,"JUAREZ ROGERI","1343","PMDB","85588-juarez rogeri",0,0
"9001",85596,"RS",0,-5.64865877817637,"MARTA HELENA FERNANDEZ CAMINHA","17622","PT","85596-marta helena fernandez caminha",0,0
"9002",85596,"RS",1,5.64865877817637,"TAUFIK BADUI GERMANOS NETO","19732","PPB","85596-taufik badui germanos neto",1,1
"9003",85600,"RS",0,-15.6235929761369,"CESAR RIBOLI","937","PMDB","85600-cesar riboli",0,0
"9004",85600,"RS",1,15.6235929761369,"JAIRTO BASSO","1284","PPB","85600-jairto basso",0,0
"9005",85618,"RS",0,-53.5040797824116,"ERVINO DEON","10257","PMDB","85618-ervino deon",0,0
"9006",85618,"RS",1,53.5040797824116,"VALDECIR MUCILLO","33863","PDT","85618-valdecir mucillo",1,0
"9007",85626,"RS",0,-7.88149804359978,"AMARILDO LUIZ TREVISAN","824","PDT","85626-amarildo luiz trevisan",0,0
"9008",85626,"RS",1,7.88149804359978,"IRINEO MARIOTTO","965","PMDB","85626-irineo mariotto",0,0
"9009",85634,"RS",0,-5.22061300101044,"ADELINO CALGAROTO","1407","PMDB","85634-adelino calgaroto",1,0
"9010",85634,"RS",1,5.22061300101044,"MAUCIR FANTIN","1562","PFL","85634-maucir fantin",1,1
"9011",85642,"RS",0,-24.1521068859198,"ADALBERTO MIGLIORINI","1107","PMDB","85642-adalberto migliorini",0,0
"9012",85642,"RS",1,24.1521068859198,"CLECI ANGELO ENDRIGO","1812","PT","85642-cleci angelo endrigo",0,0
"9013",85650,"RS",0,-10.1037264694583,"ALBANO INACIO SCHNEIDER","2340","PMDB","85650-albano inacio schneider",0,0
"9014",85650,"RS",1,10.1037264694583,"EVANDO HERTER DA SILVA","2866","PPB","85650-evando herter da silva",1,1
"9015",85669,"RS",0,-26.6512702078522,"SABINO BERTAO","794","PT","85669-sabino bertao",0,0
"9016",85669,"RS",1,26.6512702078522,"SADY ZANATTA","1371","PMDB","85669-sady zanatta",0,0
"9017",85677,"RS",0,-5.12,"ZILIO ROGGIA","1779","PMDB","85677-zilio roggia",0,0
"9018",85677,"RS",1,5.12,"ALCIR TREVISAN","1971","PPB","85677-alcir trevisan",0,0
"9019",85685,"RS",0,-16.4663461538462,"JOAO CARLOS WENDER","2085","PPB","85685-joao carlos wender",0,0
"9020",85685,"RS",1,16.4663461538462,"DARCY LUCIANO DIAS","2907","PDT","85685-darcy luciano dias",1,1
"9021",85693,"RS",0,-10.5917650309897,"JOAO CARLOS FAGUNDES MACHADO","11324","PPB","85693-joao carlos fagundes machado",1,1
"9022",85693,"RS",1,10.5917650309897,"JOSE CANDIDO DE GODOY NETTO","14007","PDT","85693-jose candido de godoy netto",1,0
"9023",85707,"RS",0,-8.22134387351779,"ELIDA SCHMALZ","1161","PSDB","85707-elida schmalz",1,0
"9024",85707,"RS",1,8.22134387351779,"WALTER MARODIN LOPES","1369","PPB","85707-walter marodin lopes",1,1
"9025",85715,"RS",0,-29.0118121578796,"ALOISE EMERICH","1232","PTB","85715-aloise emerich",0,0
"9026",85715,"RS",1,29.0118121578796,"LUIZ CARLOS ALVES FOGAA","2239","PMDB","85715-luiz carlos alves fogaa",0,0
"9027",85723,"RS",0,-10.9071274298056,"CARLOS VANDERLEI KERCHER","825","PMDB","85723-carlos vanderlei kercher",0,0
"9028",85723,"RS",1,10.9071274298056,"HELIO INACIO MULLER","1027","PPB","85723-helio inacio muller",1,0
"9029",85731,"RS",0,-4.80182926829268,"ROMALDO BRAUN","2498","PDT","85731-romaldo braun",0,0
"9030",85731,"RS",1,4.80182926829268,"MELCHIOR MALLMANN","2750","PT","85731-melchior mallmann",0,0
"9031",85740,"RS",0,-2.42272347535505,"GELSON FERNANDES PANDOLFO","1168","PDT","85740-gelson fernandes pandolfo",0,0
"9032",85740,"RS",1,2.42272347535505,"ARMINDO BARNART","1226","PMDB","85740-armindo barnart",0,0
"9033",85758,"RS",0,-5.07462686567164,"GLADEMIR VASSALI","2703","PPB","85758-glademir vassali",0,0
"9034",85758,"RS",1,5.07462686567164,"CARLOS ALBERTO CORBELLINI","2992","PDT","85758-carlos alberto corbellini",1,1
"9035",85766,"RS",0,NA,NA,NA,NA,"85766-na",0,0
"9036",85766,"RS",1,NA,"JATIR JOSE RADAELLI","1395","PMDB","85766-jatir jose radaelli",1,1
"9037",85774,"RS",0,-10.3850749012039,"JAIR VALDIR REINHEIMER","9751","PMDB","85774-jair valdir reinheimer",0,0
"9038",85774,"RS",1,10.3850749012039,"NELSON SCHNEIDER","12011","PPB","85774-nelson schneider",1,0
"9039",85782,"RS",0,-28.526890101325,"CELSO KAPLAN","917","PMDB","85782-celso kaplan",0,0
"9040",85782,"RS",1,28.526890101325,"PAULO GILBERTO ALTMANN","1649","PDT","85782-paulo gilberto altmann",0,0
"9041",85790,"RS",0,-7.11764705882353,"EURICO AUGUSTO ZANCAN","1579","PDT","85790-eurico augusto zancan",1,1
"9042",85790,"RS",1,7.11764705882353,"BRUNO SIRO SEEFELD","1821","PFL","85790-bruno siro seefeld",0,0
"9043",85804,"RS",0,-41.9120079391333,"JOSE FRAGA TEIXEIRA","878","PFL","85804-jose fraga teixeira",0,0
"9044",85804,"RS",1,41.9120079391333,"ELIMAR TOMAZ PACHECO","2145","PMDB","85804-elimar tomaz pacheco",0,0
"9045",85812,"RS",0,-10.8846514535792,"ELCY SIMOES DE OLIVEIRA","7127","PPB","85812-elcy simoes de oliveira",1,1
"9046",85812,"RS",1,10.8846514535792,"RENE HUBNER","8868","PMDB","85812-rene hubner",0,0
"9047",85820,"RS",0,-26.4705882352941,"ARI JOSE SPADA","525","PTB","85820-ari jose spada",0,0
"9048",85820,"RS",1,26.4705882352941,"ZENESIO TREVISAN","903","PMDB","85820-zenesio trevisan",1,1
"9049",85839,"RS",0,-12.9632851922742,"HOMERO LUIZ SEIBEL","2501","PPB","85839-homero luiz seibel",0,0
"9050",85839,"RS",1,12.9632851922742,"JOAO ADOLAR BERVIAN","3246","PMDB","85839-joao adolar bervian",1,0
"9051",85847,"RS",0,-58.1151832460733,"GUILHERME JACINTO KOSSMANN","400","PPB","85847-guilherme jacinto kossmann",0,0
"9052",85847,"RS",1,58.1151832460733,"CLAUDEMIR JOSE LOCATELLI","1510","PMDB","85847-claudemir jose locatelli",0,0
"9053",85855,"RS",0,-4.1048371555213,"OSMAR MULLER","7464","PPB","85855-osmar muller",0,0
"9054",85855,"RS",1,4.1048371555213,"JOSE VELLINHO PINTO","8103","PDT","85855-jose vellinho pinto",1,1
"9055",85863,"RS",0,-17.2976985894581,"VICTORINO PARIZOTTO","557","PPB","85863-victorino parizotto",0,0
"9056",85863,"RS",1,17.2976985894581,"ELTON BIDESE","790","PFL","85863-elton bidese",0,0
"9057",85871,"RS",0,-10.0699940206113,"AUGUSTO EUGENIUO CARNIATO PEGORARO","12784","PMDB","85871-augusto eugeniuo carniato pegoraro",0,0
"9058",85871,"RS",1,10.0699940206113,"ODILON ALMEIDA MESKO","15647","PPB","85871-odilon almeida mesko",1,1
"9059",85880,"RS",0,-6.05640314378178,"SILVANO DUTRA LEITE","1016","PMDB","85880-silvano dutra leite",0,0
"9060",85880,"RS",1,6.05640314378178,"JOAQUIM PEREIRA DE LIMA","1147","PPB","85880-joaquim pereira de lima",0,0
"9061",85898,"RS",0,-49.8015059373719,"PAULO CEZAR DA ROSA","28767","PT","85898-paulo cezar da rosa",0,0
"9062",85898,"RS",1,49.8015059373719,"HUGO SIMOES LAGRANHA","85846","PTB","85898-hugo simoes lagranha",1,0
"9063",85901,"RS",0,-15.981308411215,"JOSE CARLOS RODRIGUES DE MELLO","899","PDT","85901-jose carlos rodrigues de mello",0,0
"9064",85901,"RS",1,15.981308411215,"ANTONIO MARTINS TRILHA","1241","PPB","85901-antonio martins trilha",1,1
"9065",85910,"RS",0,-14.240408756552,"MARIA DE LOURDES SCHARDONG GOBBI","9735","PDT","85910-maria de lourdes schardong gobbi",1,0
"9066",85910,"RS",1,14.240408756552,"AYLTON DE JESUS MARTINS MAGALHAES","12968","PPB","85910-aylton de jesus martins magalhaes",1,0
"9067",85928,"RS",0,-10.8056510118366,"PEDRO SIGNOR","1168","PMDB","85928-pedro signor",1,1
"9068",85928,"RS",1,10.8056510118366,"NESTOR SANTO MORONI","1451","PTB","85928-nestor santo moroni",0,0
"9069",85936,"RS",0,-16.8358714043993,"BASILIO NAZARENO CERATTI","4915","PPB","85936-basilio nazareno ceratti",0,0
"9070",85936,"RS",1,16.8358714043993,"ROGERIO MIGOT","6905","PMDB","85936-rogerio migot",0,0
"9071",85944,"RS",0,-12.7866303925379,"EDARTE DANELON","2244","PMDB","85944-edarte danelon",1,0
"9072",85944,"RS",1,12.7866303925379,"ANTONIO ALEXIS TRESCASTRO DA SILVA","2902","PDT","85944-antonio alexis trescastro da silva",1,1
"9073",85952,"RS",0,NA,NA,NA,NA,"85952-na",0,0
"9074",85952,"RS",1,NA,"ALCIDES LUIZ BRUGNERA","2983","PPB","85952-alcides luiz brugnera",0,0
"9075",85960,"RS",0,-2.44897959183673,"LUIZ PAGNUSSAT","717","PPB","85960-luiz pagnussat",0,0
"9076",85960,"RS",1,2.44897959183673,"VICTORINO COLET","753","PMDB","85960-victorino colet",0,0
"9077",85979,"RS",0,-14.6133333333333,"RUDI ANTONIO DACANAL","3202","PFL","85979-rudi antonio dacanal",0,0
"9078",85979,"RS",1,14.6133333333333,"ADEMIR SEBASTIAO BURMANN","4298","PDT","85979-ademir sebastiao burmann",1,1
"9079",85987,"RS",0,-20.1386882403929,"GUIDO ERVINO MAROTZ","1382","PPB","85987-guido ervino marotz",0,0
"9080",85987,"RS",1,20.1386882403929,"ALDO ROHDE","2079","PMDB","85987-aldo rohde",0,0
"9081",85995,"RS",0,-47.5124989754938,"LUIZ CARLOS FESTUGATTO","3202","PTB","85995-luiz carlos festugatto",0,0
"9082",85995,"RS",1,47.5124989754938,"MARIO ANTONIO CALLIARI GRAZZIOTIN","8999","PDT","85995-mario antonio calliari grazziotin",0,0
"9083",86010,"RS",0,-17.093391855645,"ROQUE REINALDO NEDEL","3400","PPB","86010-roque reinaldo nedel",0,0
"9084",86010,"RS",1,17.093391855645,"RENE JOSE NEDEL","4802","PMDB","86010-rene jose nedel",1,1
"9085",86029,"RS",0,NA,NA,NA,NA,"86029-na",0,0
"9086",86029,"RS",1,NA,"LUIZ CONCI","1226","PMDB","86029-luiz conci",0,0
"9087",86037,"RS",0,-1.90743752772438,"DARCI WILSON AULER","3317","PPB","86037-darci wilson auler",0,0
"9088",86037,"RS",1,1.90743752772438,"AGENOR FINCK","3446","PMDB","86037-agenor finck",0,0
"9089",86045,"RS",0,-18.6883497733938,"EDON PRESTES DE MORAES","1525","PPB","86045-edon prestes de moraes",1,0
"9090",86045,"RS",1,18.6883497733938,"LYONE LEITE DA SILVA","2226","PDT","86045-lyone leite da silva",1,1
"9091",86053,"RS",0,-10.7076923076923,"JOSE VALDIR MACALAI","1451","PPB","86053-jose valdir macalai",1,1
